postalCode,bed,bath,car,propType,diffDate,Year,Month,Day,Quarter,medSellPrice,sellPrice
2115,5.0,3,2.0,1,28,2017,2,15,1,1450000.0,1660000
2115,5.0,3,2.0,1,32,2016,10,19,4,1450000.0,1370000
2115,5.0,3,3.0,0,10,2018,8,10,3,1262500.0,1240000
2115,5.0,3,3.0,0,12,2018,6,13,2,1262500.0,1250000
2115,5.0,3,3.0,0,33,2016,9,22,3,1262500.0,1275000
2115,5.0,3,3.0,1,8,2018,10,26,4,1262500.0,1560000
2115,2.0,1,3.0,1,11,2018,7,7,3,1205000.0,1060000
2115,2.0,1,3.0,1,21,2017,9,29,3,1205000.0,1200000
2115,2.0,1,3.0,1,25,2017,5,25,2,1205000.0,1260000
2115,2.0,1,3.0,1,28,2017,2,6,1,1205000.0,1210000
2115,3.0,3,1.0,1,12,2018,6,23,2,1265000.0,1265000
2115,5.0,2,3.0,1,14,2018,5,5,2,1480000.0,1200000
2115,5.0,2,3.0,1,27,2017,4,1,2,1480000.0,1760000
2115,3.0,3,2.0,0,14,2018,4,18,2,945000.0,1200000
2115,3.0,3,2.0,3,17,2018,1,29,1,945000.0,945000
2115,3.0,3,2.0,3,24,2017,6,15,2,945000.0,925000
2115,3.0,1,3.0,1,15,2018,3,17,1,1370000.0,1370000
2115,3.0,1,3.0,1,33,2016,9,17,3,1370000.0,1266000
2115,3.0,1,3.0,1,26,2017,4,22,2,1370000.0,1390000
2115,5.0,3,1.0,1,17,2018,1,31,1,1385000.0,1350000
2115,5.0,3,1.0,0,35,2016,8,2,3,1385000.0,1325000
2115,5.0,3,1.0,0,28,2017,2,10,1,1385000.0,1425000
2115,5.0,3,1.0,1,28,2017,3,1,1,1385000.0,1420000
2115,5.0,2,1.0,1,18,2017,12,15,4,1275000.0,1275000
2115,5.0,2,1.0,1,21,2017,9,29,3,1275000.0,1195000
2115,5.0,2,1.0,1,20,2017,10,31,4,1275000.0,1290000
2115,4.0,2,3.0,1,21,2017,9,7,3,1557500.0,1460000
2115,4.0,2,3.0,1,15,2018,3,24,1,1557500.0,1655000
2115,2.0,2,2.0,3,22,2017,9,4,3,842500.0,842500
2115,4.0,1,2.0,1,25,2017,5,31,2,1340000.0,1340000
2115,5.0,2,2.0,1,29,2017,1,31,1,1377500.0,1443000
2115,5.0,2,2.0,0,28,2017,3,1,1,1377500.0,1370000
2115,5.0,2,2.0,1,10,2018,8,23,3,1377500.0,1362000
2115,5.0,2,2.0,1,28,2017,2,15,1,1377500.0,1385000
2115,4.0,1,3.0,1,32,2016,10,14,4,1230000.0,1230000
2115,4.0,3,3.0,1,33,2016,9,10,3,1330000.0,1330000
2116,4.0,2,1.0,1,0,2019,6,15,2,1230000.0,1100000
2116,4.0,2,1.0,0,14,2018,4,17,2,1230000.0,1210000
2116,4.0,2,1.0,0,16,2018,2,14,1,1230000.0,1210000
2116,4.0,2,1.0,0,19,2017,11,17,4,1230000.0,1250000
2116,4.0,2,1.0,1,20,2017,11,2,4,1230000.0,1190000
2116,4.0,2,1.0,1,22,2017,8,12,3,1230000.0,1701000
2116,4.0,2,1.0,1,23,2017,7,22,3,1230000.0,1500000
2116,4.0,2,1.0,1,25,2017,5,6,2,1230000.0,1580000
2116,3.0,1,1.0,1,0,2019,6,15,2,1055000.0,830000
2116,3.0,1,1.0,1,2,2019,4,11,2,1055000.0,820000
2116,3.0,1,1.0,1,7,2018,11,9,4,1055000.0,905000
2116,3.0,1,1.0,1,9,2018,9,28,3,1055000.0,1020000
2116,3.0,1,1.0,1,10,2018,8,31,3,1055000.0,1055000
2116,3.0,1,1.0,1,12,2018,6,14,2,1055000.0,850000
2116,3.0,1,1.0,3,12,2018,6,14,2,1055000.0,735000
2116,3.0,1,1.0,1,14,2018,4,7,2,1055000.0,1321000
2116,3.0,1,1.0,1,21,2017,9,16,3,1055000.0,1290000
2116,3.0,1,1.0,1,24,2017,6,8,2,1055000.0,1270000
2116,3.0,1,1.0,1,25,2017,6,3,2,1055000.0,1225000
2116,3.0,1,1.0,1,25,2017,5,20,2,1055000.0,1201000
2116,3.0,1,1.0,1,26,2017,4,21,2,1055000.0,1055000
2116,3.0,1,1.0,1,28,2017,3,3,1,1055000.0,1020000
2116,3.0,1,1.0,1,33,2016,9,10,3,1055000.0,1150000
2116,3.0,1,1.0,1,23,2017,7,19,3,1055000.0,1150000
2116,3.0,1,1.0,1,23,2017,7,8,3,1055000.0,1400000
2116,3.0,1,1.0,1,28,2017,3,1,1,1055000.0,880000
2116,3.0,1,1.0,1,30,2016,12,14,4,1055000.0,950000
2116,3.0,1,1.0,1,31,2016,11,19,4,1055000.0,1350000
2116,3.0,1,1.0,1,35,2016,7,30,3,1055000.0,905500
2116,3.0,1,1.0,1,21,2017,9,29,3,1055000.0,1355000
2116,4.0,2,2.0,0,0,2019,6,11,2,1115000.0,1025000
2116,4.0,2,2.0,3,1,2019,5,14,2,1115000.0,765000
2116,4.0,2,2.0,1,7,2018,12,1,4,1115000.0,1200000
2116,4.0,2,2.0,1,10,2018,8,28,3,1115000.0,1150000
2116,4.0,2,2.0,3,13,2018,5,17,2,1115000.0,815000
2116,4.0,2,2.0,1,22,2017,8,19,3,1115000.0,1202000
2116,4.0,2,2.0,3,23,2017,7,28,3,1115000.0,825000
2116,4.0,2,2.0,3,25,2017,5,6,2,1115000.0,830000
2116,4.0,2,2.0,1,33,2016,9,24,3,1115000.0,1100000
2116,4.0,2,2.0,1,14,2018,4,10,2,1115000.0,1580000
2116,4.0,2,2.0,1,17,2018,2,2,1,1115000.0,1075000
2116,4.0,2,2.0,1,23,2017,7,12,3,1115000.0,1385000
2116,4.0,2,2.0,3,29,2017,1,16,1,1115000.0,810000
2116,4.0,2,2.0,0,31,2016,11,30,4,1115000.0,1140000
2116,4.0,2,2.0,3,32,2016,10,19,4,1115000.0,760000
2116,4.0,2,2.0,1,9,2018,9,15,3,1115000.0,1130000
2116,4.0,2,2.0,1,24,2017,7,1,3,1115000.0,1250000
2116,4.0,2,2.0,0,32,2016,10,18,4,1115000.0,1320000
2116,2.0,1,1.0,1,1,2019,5,28,2,1050000.0,850000
2116,2.0,1,1.0,1,31,2016,11,5,4,1050000.0,1350000
2116,2.0,1,1.0,1,35,2016,8,1,3,1050000.0,851000
2116,2.0,1,1.0,1,20,2017,10,28,4,1050000.0,1150000
2116,2.0,1,1.0,1,13,2018,5,16,2,1050000.0,1050000
2116,5.0,2,2.0,1,1,2019,5,25,2,1277500.0,1125000
2116,5.0,2,2.0,0,18,2017,12,8,4,1277500.0,1275000
2116,5.0,2,2.0,0,28,2017,3,1,1,1277500.0,1290000
2116,5.0,2,2.0,0,31,2016,12,2,4,1277500.0,1280000
2116,4.0,1,1.0,1,1,2019,5,24,2,900000.0,900000
2116,4.0,1,1.0,1,2,2019,5,4,2,900000.0,850000
2116,4.0,1,1.0,1,33,2016,9,16,3,900000.0,1005000
2116,5.0,3,2.0,0,2,2019,4,26,2,1270000.0,1035000
2116,5.0,3,2.0,0,16,2018,2,23,1,1270000.0,1130000
2116,5.0,3,2.0,1,27,2017,4,3,2,1270000.0,1408000
2116,5.0,3,2.0,0,28,2017,2,10,1,1270000.0,1240000
2116,5.0,3,2.0,1,33,2016,9,13,3,1270000.0,1530000
2116,5.0,3,2.0,1,14,2018,4,13,2,1270000.0,1300000
2116,4.0,3,2.0,0,2,2019,4,16,2,1300000.0,1100000
2116,4.0,3,2.0,0,18,2017,12,8,4,1300000.0,1200000
2116,4.0,3,2.0,1,19,2017,11,10,4,1300000.0,1470000
2116,4.0,3,2.0,1,34,2016,8,25,3,1300000.0,1400000
2116,4.0,3,2.0,1,13,2018,6,1,2,1300000.0,1300000
2116,4.0,2,3.0,1,2,2019,4,12,2,1115000.0,930000
2116,4.0,2,3.0,1,15,2018,4,3,2,1115000.0,1300000
2116,4.0,3,3.0,1,3,2019,3,9,1,1103000.0,1106000
2116,4.0,3,3.0,1,33,2016,9,19,3,1103000.0,1100000
2116,3.0,2,1.0,4,3,2019,3,8,1,785000.0,750000
2116,3.0,2,1.0,1,5,2019,1,11,1,785000.0,950000
2116,3.0,2,1.0,1,8,2018,10,9,4,785000.0,1070000
2116,3.0,2,1.0,0,10,2018,8,18,3,785000.0,1055000
2116,3.0,2,1.0,3,14,2018,4,23,2,785000.0,680000
2116,3.0,2,1.0,1,15,2018,3,12,1,785000.0,1311000
2116,3.0,2,1.0,3,19,2017,11,10,4,785000.0,785000
2116,3.0,2,1.0,1,21,2017,9,9,3,785000.0,1100000
2116,3.0,2,1.0,3,23,2017,7,8,3,785000.0,750000
2116,3.0,2,1.0,3,9,2018,9,6,3,785000.0,726500
2116,3.0,2,1.0,3,31,2016,11,14,4,785000.0,785000
2116,3.0,2,1.0,3,33,2016,9,22,3,785000.0,755000
2116,3.0,2,1.0,3,34,2016,8,19,3,785000.0,740000
2116,5.0,2,3.0,1,6,2018,12,17,4,950000.0,950000
2116,3.0,2,2.0,1,7,2018,11,30,4,826900.0,1025000
2116,3.0,2,2.0,3,8,2018,10,19,4,826900.0,750000
2116,3.0,2,2.0,1,9,2018,9,25,3,826900.0,1290000
2116,3.0,2,2.0,3,10,2018,9,1,3,826900.0,836000
2116,3.0,2,2.0,3,10,2018,9,1,3,826900.0,768000
2116,3.0,2,2.0,3,13,2018,5,18,2,826900.0,750000
2116,3.0,2,2.0,3,14,2018,4,30,2,826900.0,790000
2116,3.0,2,2.0,3,20,2017,10,24,4,826900.0,760000
2116,3.0,2,2.0,1,22,2017,9,1,3,826900.0,1550000
2116,3.0,2,2.0,3,25,2017,5,6,2,826900.0,840000
2116,3.0,2,2.0,3,26,2017,4,20,2,826900.0,975000
2116,3.0,2,2.0,3,27,2017,3,10,1,826900.0,780000
2116,3.0,2,2.0,3,28,2017,2,18,1,826900.0,791000
2116,3.0,2,2.0,3,32,2016,10,28,4,826900.0,825800
2116,3.0,2,2.0,3,10,2018,9,1,3,826900.0,836000
2116,3.0,2,2.0,3,18,2017,12,11,4,826900.0,865000
2116,3.0,2,2.0,3,28,2017,3,1,1,826900.0,820000
2116,3.0,2,2.0,3,28,2017,2,28,1,826900.0,828000
2116,3.0,2,2.0,3,35,2016,7,20,3,826900.0,811000
2116,3.0,2,2.0,1,22,2017,8,22,3,826900.0,1390000
2116,3.0,2,2.0,3,26,2017,4,10,2,826900.0,895000
2116,3.0,2,2.0,3,35,2016,7,25,3,826900.0,740000
2116,3.0,1,2.0,1,9,2018,9,28,3,1030000.0,945000
2116,3.0,1,2.0,1,17,2018,1,27,1,1030000.0,1055000
2116,3.0,1,2.0,1,17,2018,1,8,1,1030000.0,1030000
2116,3.0,1,2.0,1,26,2017,4,8,2,1030000.0,1205000
2116,3.0,1,2.0,1,32,2016,10,5,4,1030000.0,950000
2116,3.0,1,2.0,1,34,2016,8,27,3,1030000.0,1100000
2116,3.0,1,2.0,1,22,2017,8,29,3,1030000.0,970000
2116,3.0,1,2.0,1,28,2017,2,24,1,1030000.0,1120000
2116,3.0,1,2.0,3,32,2016,10,17,4,1030000.0,780000
2116,3.0,1,2.0,1,32,2016,10,6,4,1030000.0,1300000
2116,3.0,1,2.0,1,33,2016,9,13,3,1030000.0,930000
2116,3.0,1,2.0,1,4,2019,2,26,1,1030000.0,935000
2116,3.0,1,2.0,1,35,2016,7,14,3,1030000.0,1150000
2116,2.0,1,3.0,1,11,2018,8,2,3,925000.0,925000
2116,3.0,1,3.0,1,11,2018,7,16,3,1225000.0,1125000
2116,3.0,1,3.0,1,12,2018,6,29,2,1225000.0,1302000
2116,3.0,1,3.0,1,25,2017,5,20,2,1225000.0,1225000
2116,3.0,2,3.0,3,20,2017,10,18,4,800000.0,800000
2116,4.0,1,2.0,1,22,2017,8,16,3,1070000.0,1070000
2116,4.0,1,2.0,1,24,2017,7,5,3,1070000.0,946000
2116,4.0,1,2.0,1,26,2017,5,1,2,1070000.0,1100000
2116,4.0,3,1.0,1,23,2017,7,6,3,1180000.0,1180000
2116,3.0,3,3.0,1,32,2016,10,22,4,1018000.0,1228000
2116,3.0,3,3.0,3,34,2016,9,1,3,1018000.0,808000
2116,4.0,1,3.0,1,33,2016,9,28,3,1010000.0,1010000
2116,2.0,1,2.0,1,33,2016,9,24,3,958000.0,958000
2089,3.0,2,1.0,1,0,2019,6,20,2,1940000.0,2100000
2089,3.0,2,1.0,3,8,2018,10,13,4,1940000.0,1455000
2089,3.0,2,1.0,3,15,2018,3,24,1,1940000.0,2022000
2089,3.0,2,1.0,1,24,2017,6,24,2,1940000.0,2010000
2089,3.0,2,1.0,0,26,2017,5,2,2,1940000.0,2130000
2089,3.0,2,1.0,3,29,2017,1,25,1,1940000.0,1425000
2089,3.0,2,1.0,3,31,2016,12,2,4,1940000.0,1720000
2089,3.0,2,1.0,1,35,2016,7,9,3,1940000.0,1572000
2089,3.0,2,1.0,4,14,2018,4,12,2,1940000.0,1870000
2089,3.0,2,1.0,3,9,2018,9,28,3,1940000.0,1800000
2089,3.0,2,1.0,3,10,2018,9,3,3,1940000.0,1415000
2089,3.0,2,1.0,3,21,2017,9,30,3,1940000.0,1499000
2089,3.0,2,1.0,0,22,2017,8,19,3,1940000.0,2200000
2089,3.0,2,1.0,1,23,2017,7,13,3,1940000.0,1810000
2089,3.0,2,1.0,1,24,2017,6,24,2,1940000.0,2350000
2089,3.0,2,1.0,1,32,2016,10,18,4,1940000.0,2100000
2089,3.0,2,1.0,1,34,2016,8,13,3,1940000.0,2200000
2089,3.0,2,1.0,1,35,2016,7,22,3,1940000.0,2010100
2089,4.0,2,2.0,3,4,2019,2,28,1,1930000.0,1930000
2089,4.0,2,2.0,3,9,2018,9,11,3,1930000.0,1800000
2089,4.0,2,2.0,3,11,2018,7,31,3,1930000.0,1775000
2089,4.0,2,2.0,3,12,2018,6,19,2,1930000.0,2300000
2089,4.0,2,2.0,1,30,2016,12,6,4,1930000.0,2315000
2089,3.0,2,2.0,3,7,2018,11,15,4,1850000.0,1670000
2089,3.0,2,2.0,3,18,2017,12,13,4,1850000.0,1950000
2089,3.0,2,2.0,3,18,2017,12,9,4,1850000.0,1777500
2089,3.0,2,2.0,3,20,2017,10,16,4,1850000.0,1425000
2089,3.0,2,2.0,1,20,2017,10,7,4,1850000.0,2365000
2089,3.0,2,2.0,3,21,2017,9,8,3,1850000.0,1684000
2089,3.0,2,2.0,3,22,2017,8,19,3,1850000.0,1980000
2089,3.0,2,2.0,3,27,2017,3,24,1,1850000.0,2000000
2089,3.0,2,2.0,1,28,2017,2,16,1,1850000.0,2201000
2089,3.0,2,2.0,1,3,2019,3,9,1,1850000.0,2100000
2089,3.0,2,2.0,3,7,2018,11,16,4,1850000.0,1685000
2089,3.0,2,2.0,1,8,2018,10,10,4,1850000.0,1500000
2089,3.0,2,2.0,3,11,2018,8,4,3,1850000.0,1850000
2089,3.0,2,2.0,1,14,2018,4,13,2,1850000.0,1885000
2089,3.0,2,2.0,1,15,2018,3,23,1,1850000.0,1850000
2089,3.0,2,2.0,1,15,2018,3,9,1,1850000.0,2280000
2089,3.0,2,2.0,3,16,2018,2,24,1,1850000.0,1730000
2089,3.0,2,2.0,1,17,2018,2,3,1,1850000.0,2350000
2089,3.0,2,2.0,3,21,2017,9,28,3,1850000.0,1960000
2089,3.0,2,2.0,3,21,2017,9,8,3,1850000.0,1800000
2089,3.0,2,2.0,3,22,2017,8,25,3,1850000.0,1550000
2089,3.0,2,2.0,1,27,2017,3,24,1,1850000.0,2005000
2089,3.0,2,2.0,3,32,2016,10,25,4,1850000.0,1700000
2089,3.0,2,2.0,3,33,2016,9,15,3,1850000.0,1810000
2089,3.0,2,2.0,3,35,2016,7,6,3,1850000.0,2090000
2089,2.0,1,1.0,3,9,2018,9,8,3,1500000.0,1610000
2089,2.0,1,1.0,3,13,2018,5,31,2,1500000.0,1500000
2089,2.0,1,1.0,0,15,2018,3,17,1,1500000.0,1375000
2089,2.0,1,1.0,3,20,2017,10,30,4,1500000.0,1150000
2089,2.0,1,1.0,1,22,2017,8,8,3,1500000.0,1871000
2089,2.0,1,1.0,1,26,2017,4,29,2,1500000.0,1775000
2089,2.0,1,1.0,1,27,2017,3,16,1,1500000.0,1865000
2089,2.0,1,1.0,1,6,2018,12,5,4,1500000.0,1160000
2089,2.0,1,1.0,1,8,2018,10,20,4,1500000.0,1300000
2089,2.0,1,1.0,3,11,2018,8,3,3,1500000.0,1450000
2089,2.0,1,1.0,0,21,2017,10,4,4,1500000.0,1605000
2089,3.0,1,1.0,1,11,2018,7,21,3,1950000.0,1000000
2089,3.0,1,1.0,1,20,2017,10,21,4,1950000.0,1900000
2089,3.0,1,1.0,3,21,2017,10,4,4,1950000.0,1900000
2089,3.0,1,1.0,1,28,2017,2,25,1,1950000.0,2070000
2089,3.0,1,1.0,1,30,2016,12,17,4,1950000.0,1340000
2089,3.0,1,1.0,3,30,2016,12,10,4,1950000.0,1770000
2089,3.0,1,1.0,1,31,2016,11,22,4,1950000.0,1950000
2089,3.0,1,1.0,1,32,2016,10,15,4,1950000.0,2250000
2089,3.0,1,1.0,0,2,2019,4,13,2,1950000.0,1140000
2089,3.0,1,1.0,1,4,2019,2,27,1,1950000.0,2200000
2089,3.0,1,1.0,1,3,2019,3,29,1,1950000.0,2100000
2089,3.0,1,1.0,1,12,2018,6,21,2,1950000.0,2362000
2089,3.0,1,1.0,1,19,2017,11,18,4,1950000.0,2120000
2089,3.0,1,1.0,1,21,2017,9,21,3,1950000.0,1950000
2089,3.0,1,1.0,1,28,2017,2,18,1,1950000.0,2405000
2089,2.0,1,2.0,3,18,2017,12,5,4,1375000.0,1375000
2089,2.0,1,2.0,0,27,2017,3,25,1,1375000.0,1620000
2089,2.0,1,2.0,0,7,2018,11,5,4,1375000.0,1337000
2089,4.0,3,2.0,3,20,2017,10,14,4,1873000.0,1800000
2089,4.0,3,2.0,3,19,2017,11,11,4,1873000.0,1946000
2089,3.0,3,1.0,1,24,2017,6,17,2,2400000.0,2400000
2089,3.0,3,1.0,1,31,2016,11,5,4,2400000.0,2420000
2089,3.0,3,1.0,3,3,2019,3,7,1,2400000.0,1680000
2089,4.0,2,1.0,1,27,2017,3,21,1,1890000.0,2100000
2089,4.0,2,1.0,3,21,2017,9,21,3,1890000.0,1680000
2089,3.0,2,3.0,2,29,2017,1,12,1,2095000.0,2095000
2089,3.0,1,2.0,1,7,2018,11,22,4,1440500.0,1735000
2089,3.0,1,2.0,1,10,2018,8,15,3,1440500.0,1146000
2089,2.0,1,3.0,3,24,2017,6,19,2,1510000.0,1510000
2170,3.0,1,2.0,1,0,2019,7,5,3,932000.0,735000
2170,3.0,1,2.0,1,17,2018,1,16,1,932000.0,940000
2170,3.0,1,2.0,1,18,2017,12,9,4,932000.0,932000
2170,3.0,1,2.0,1,22,2017,8,17,3,932000.0,850000
2170,3.0,1,2.0,1,23,2017,7,24,3,932000.0,977000
2170,3.0,1,2.0,1,28,2017,3,1,1,932000.0,1140000
2170,3.0,1,2.0,1,28,2017,3,1,1,932000.0,1140000
2170,3.0,1,2.0,1,32,2016,11,2,4,932000.0,880000
2170,3.0,1,2.0,1,7,2018,11,19,4,932000.0,810000
2170,3.0,1,2.0,1,8,2018,10,29,4,932000.0,785000
2170,3.0,1,2.0,1,15,2018,3,23,1,932000.0,1027500
2170,3.0,2,1.0,3,0,2019,7,4,3,645000.0,575000
2170,3.0,2,1.0,1,8,2018,10,19,4,645000.0,650000
2170,3.0,2,1.0,1,12,2018,6,14,2,645000.0,675000
2170,3.0,2,1.0,3,13,2018,5,7,2,645000.0,582500
2170,3.0,2,1.0,3,14,2018,4,27,2,645000.0,655000
2170,3.0,2,1.0,1,14,2018,4,26,2,645000.0,730000
2170,3.0,2,1.0,3,19,2017,11,6,4,645000.0,598000
2170,3.0,2,1.0,1,20,2017,11,4,4,645000.0,737000
2170,3.0,2,1.0,3,32,2016,10,24,4,645000.0,620000
2170,3.0,2,1.0,1,9,2018,9,9,3,645000.0,660000
2170,3.0,2,1.0,1,12,2018,6,26,2,645000.0,610000
2170,3.0,2,1.0,3,13,2018,6,5,2,645000.0,610000
2170,3.0,2,1.0,1,15,2018,3,22,1,645000.0,645000
2170,4.0,1,2.0,1,0,2019,7,2,3,940000.0,950000
2170,4.0,1,2.0,1,20,2017,10,24,4,940000.0,895000
2170,4.0,1,2.0,1,24,2017,6,8,2,940000.0,950000
2170,4.0,1,2.0,1,28,2017,2,15,1,940000.0,930000
2170,5.0,3,3.0,1,0,2019,6,28,2,930000.0,930000
2170,4.0,2,2.0,1,0,2019,6,24,2,780000.0,855000
2170,4.0,2,2.0,1,1,2019,5,25,2,780000.0,631000
2170,4.0,2,2.0,1,2,2019,4,13,2,780000.0,880000
2170,4.0,2,2.0,1,5,2019,1,24,1,780000.0,765000
2170,4.0,2,2.0,1,6,2018,12,20,4,780000.0,700000
2170,4.0,2,2.0,1,9,2018,9,19,3,780000.0,740000
2170,4.0,2,2.0,1,10,2018,8,18,3,780000.0,840000
2170,4.0,2,2.0,1,11,2018,7,27,3,780000.0,762000
2170,4.0,2,2.0,1,11,2018,7,24,3,780000.0,815000
2170,4.0,2,2.0,1,13,2018,6,4,2,780000.0,750000
2170,4.0,2,2.0,1,14,2018,4,11,2,780000.0,785000
2170,4.0,2,2.0,1,15,2018,3,26,1,780000.0,978000
2170,4.0,2,2.0,1,16,2018,3,3,1,780000.0,751000
2170,4.0,2,2.0,1,16,2018,2,19,1,780000.0,860000
2170,4.0,2,2.0,1,16,2018,2,7,1,780000.0,862500
2170,4.0,2,2.0,1,17,2018,1,30,1,780000.0,811000
2170,4.0,2,2.0,1,18,2017,12,9,4,780000.0,770000
2170,4.0,2,2.0,1,19,2017,12,4,4,780000.0,882000
2170,4.0,2,2.0,1,19,2017,11,25,4,780000.0,820000
2170,4.0,2,2.0,1,26,2017,4,19,2,780000.0,725000
2170,4.0,2,2.0,1,28,2017,2,28,1,780000.0,915000
2170,4.0,2,2.0,1,32,2016,10,28,4,780000.0,900000
2170,4.0,2,2.0,1,35,2016,7,21,3,780000.0,720000
2170,4.0,2,2.0,1,1,2019,5,29,2,780000.0,775000
2170,4.0,2,2.0,1,3,2019,4,3,2,780000.0,750000
2170,4.0,2,2.0,1,3,2019,3,9,1,780000.0,750000
2170,4.0,2,2.0,1,7,2018,11,23,4,780000.0,820000
2170,4.0,2,2.0,1,7,2018,11,14,4,780000.0,730000
2170,4.0,2,2.0,1,7,2018,11,5,4,780000.0,732000
2170,4.0,2,2.0,1,8,2018,10,6,4,780000.0,780000
2170,4.0,2,2.0,1,9,2018,9,8,3,780000.0,765000
2170,4.0,2,2.0,1,12,2018,6,25,2,780000.0,780000
2170,4.0,2,2.0,1,12,2018,6,9,2,780000.0,870000
2170,4.0,2,2.0,1,14,2018,4,23,2,780000.0,930000
2170,4.0,2,2.0,1,15,2018,3,13,1,780000.0,810000
2170,3.0,1,2.0,1,0,2019,6,24,2,620000.0,617000
2170,3.0,1,2.0,1,1,2019,5,20,2,620000.0,585000
2170,3.0,1,2.0,1,3,2019,3,13,1,620000.0,592000
2170,3.0,1,2.0,1,6,2018,12,6,4,620000.0,645000
2170,3.0,1,2.0,1,12,2018,6,16,2,620000.0,690000
2170,3.0,1,2.0,1,15,2018,3,24,1,620000.0,747000
2170,3.0,1,2.0,1,0,2019,6,11,2,620000.0,530000
2170,3.0,1,2.0,1,10,2018,8,15,3,620000.0,620000
2170,3.0,1,2.0,1,13,2018,5,9,2,620000.0,700000
2170,4.0,3,2.0,1,0,2019,6,21,2,866000.0,1000000
2170,4.0,3,2.0,1,1,2019,5,28,2,866000.0,895000
2170,4.0,3,2.0,1,7,2018,11,10,4,866000.0,877000
2170,4.0,3,2.0,1,13,2018,5,21,2,866000.0,807500
2170,4.0,3,2.0,1,13,2018,5,19,2,866000.0,985000
2170,4.0,3,2.0,1,14,2018,4,7,2,866000.0,1060000
2170,4.0,3,2.0,1,15,2018,3,29,1,866000.0,830000
2170,4.0,3,2.0,1,17,2018,1,22,1,866000.0,855000
2170,4.0,3,2.0,3,18,2017,12,16,4,866000.0,751400
2170,4.0,3,2.0,1,19,2017,11,18,4,866000.0,1070000
2170,4.0,3,2.0,3,20,2017,10,30,4,866000.0,759000
2170,4.0,3,2.0,3,22,2017,8,19,3,866000.0,749000
2170,4.0,3,2.0,1,30,2016,12,21,4,866000.0,1015000
2170,4.0,3,2.0,1,34,2016,8,30,3,866000.0,742500
2170,3.0,2,2.0,1,0,2019,6,20,2,730000.0,862500
2170,3.0,2,2.0,1,0,2019,6,7,2,730000.0,750000
2170,3.0,2,2.0,3,1,2019,6,3,2,730000.0,640000
2170,3.0,2,2.0,0,3,2019,3,7,1,730000.0,730000
2170,3.0,2,2.0,3,9,2018,9,26,3,730000.0,655000
2170,3.0,2,2.0,3,18,2017,12,21,4,730000.0,745000
2170,3.0,2,2.0,3,22,2017,8,17,3,730000.0,730000
2170,3.0,2,2.0,3,23,2017,7,18,3,730000.0,649999
2170,3.0,2,2.0,1,32,2016,11,1,4,730000.0,920000
2170,3.0,2,2.0,1,5,2019,1,7,1,730000.0,580000
2170,3.0,2,2.0,1,8,2018,10,26,4,730000.0,880000
2170,3.0,2,2.0,3,15,2018,3,19,1,730000.0,695000
2170,4.0,2,1.0,1,0,2019,6,20,2,610000.0,610000
2170,4.0,2,1.0,1,1,2019,5,24,2,610000.0,590000
2170,4.0,2,1.0,1,4,2019,2,21,1,610000.0,705000
2170,3.0,2,1.0,3,0,2019,6,19,2,640000.0,512000
2170,3.0,2,1.0,1,3,2019,3,19,1,640000.0,640000
2170,3.0,2,1.0,1,4,2019,3,1,1,640000.0,650000
2170,3.0,2,1.0,1,14,2018,4,7,2,640000.0,790000
2170,3.0,2,1.0,3,15,2018,3,23,1,640000.0,590000
2170,3.0,2,1.0,3,22,2017,8,7,3,640000.0,561000
2170,3.0,2,1.0,1,35,2016,7,27,3,640000.0,640000
2170,3.0,2,1.0,1,35,2016,7,25,3,640000.0,620000
2170,3.0,2,1.0,1,15,2018,3,9,1,640000.0,740000
2170,3.0,2,1.0,1,16,2018,3,6,1,640000.0,710000
2170,3.0,2,1.0,1,16,2018,3,6,1,640000.0,690000
2170,3.0,1,1.0,0,0,2019,6,19,2,592000.0,500000
2170,3.0,1,1.0,1,1,2019,5,18,2,592000.0,647000
2170,3.0,1,1.0,1,1,2019,5,18,2,592000.0,575000
2170,3.0,1,1.0,1,1,2019,5,11,2,592000.0,551000
2170,3.0,1,1.0,1,2,2019,4,11,2,592000.0,590000
2170,3.0,1,1.0,1,3,2019,3,14,1,592000.0,520000
2170,3.0,1,1.0,3,3,2019,3,7,1,592000.0,450000
2170,3.0,1,1.0,0,4,2019,2,21,1,592000.0,512000
2170,3.0,1,1.0,1,7,2018,12,4,4,592000.0,710000
2170,3.0,1,1.0,1,7,2018,11,26,4,592000.0,675000
2170,3.0,1,1.0,3,8,2018,10,30,4,592000.0,585000
2170,3.0,1,1.0,1,8,2018,10,10,4,592000.0,690000
2170,3.0,1,1.0,1,9,2018,10,4,4,592000.0,725000
2170,3.0,1,1.0,1,12,2018,6,29,2,592000.0,658000
2170,3.0,1,1.0,1,14,2018,4,28,2,592000.0,810000
2170,3.0,1,1.0,3,14,2018,4,20,2,592000.0,590000
2170,3.0,1,1.0,3,20,2017,10,26,4,592000.0,512500
2170,3.0,1,1.0,1,20,2017,10,20,4,592000.0,1800000
2170,3.0,1,1.0,1,22,2017,8,30,3,592000.0,800000
2170,3.0,1,1.0,3,23,2017,7,31,3,592000.0,530000
2170,3.0,1,1.0,0,25,2017,5,27,2,592000.0,701000
2170,3.0,1,1.0,1,26,2017,5,5,2,592000.0,592000
2170,3.0,1,1.0,1,27,2017,3,24,1,592000.0,770000
